customerID,tenure,PhoneService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn,MonthlyCharges_to_tenure_ratio,TotalCharges_to_tenure_ratio
7198-GLXTC,2,0,0,0,79.0,143.65,0,0.02531645569620253,0.013922728854855551
2007-QVGAW,68,0,2,2,19.35,1292.65,1,3.5142118863049094,0.052605113526476614
5207-PLSTK,1,0,0,1,48.75,48.75,1,0.020512820512820513,0.020512820512820513
2307-FYNNL,65,0,2,0,109.05,7108.2,1,0.5960568546538285,0.0091443684758448
5605-XNWEN,72,0,2,2,25.0,1802.55,1,2.88,0.03994341349754515
2155-AMQRX,28,0,0,3,54.9,1505.15,1,0.5100182149362478,0.018602797063415607
6181-AXXYF,72,0,2,3,24.75,1859.1,1,2.909090909090909,0.03872841697595611
5091-HFAZW,2,0,0,0,91.15,168.5,1,0.021941854086670324,0.011869436201780416
0516-VRYBW,18,0,1,2,20.15,390.85,0,0.8933002481389579,0.046053473199437124
2519-LBNQL,60,0,1,0,104.35,6339.45,1,0.5749880210828942,0.009464543454085135
8623-ULFNQ,26,0,0,0,66.05,1652.4,1,0.3936411809235428,0.015734688937303315
8380-PEFPE,1,0,0,0,71.65,71.65,0,0.013956734124214932,0.013956734124214932
5687-DKDTV,4,0,0,1,20.35,77.5,0,0.19656019656019655,0.05161290322580645
1568-LJSZU,68,0,2,3,92.2,6392.85,1,0.737527114967462,0.010636883393165802
7530-HDYDS,38,0,0,3,84.25,3264.5,0,0.45103857566765576,0.011640373717261449
7789-HKSBS,42,0,1,2,105.2,4599.15,1,0.3992395437262357,0.009132122239979128
7416-CKTEP,57,0,2,2,19.6,1134.25,1,2.9081632653061225,0.05025347145690985
2586-CWXVV,54,1,0,0,30.4,1621.35,1,1.7763157894736843,0.03330557868442965
3096-IZETN,12,0,0,2,78.1,947.3,0,0.1536491677336748,0.012667581547556213
2348-KCJLT,44,0,1,1,61.5,2722.2,1,0.7154471544715447,0.016163397252222468
8401-EMUWF,42,0,0,2,69.4,3058.3,1,0.6051873198847262,0.01373311970702678
4193-IBKSW,72,0,2,2,24.75,1769.6,1,2.909090909090909,0.0406871609403255
5377-NDTOU,71,0,2,1,91.05,6293.75,1,0.7797913234486546,0.01128103277060576
5922-ABDVO,19,0,0,1,89.65,1761.05,0,0.21193530395984383,0.01078901791544817
2474-LCNUE,23,0,0,3,73.65,1642.75,1,0.3122878479293958,0.014000913103028458
0839-QNXME,30,0,2,3,19.4,578.5,1,1.5463917525773196,0.05185825410544512
3506-OVLKD,35,0,1,2,26.2,954.9,1,1.33587786259542,0.03665305267567285
9172-ANCRX,10,0,0,0,98.7,973.25,0,0.10131712259371833,0.010274852298998202
6650-VJONK,1,0,0,2,43.85,43.85,1,0.02280501710376283,0.02280501710376283
2178-PMGCJ,22,0,0,1,69.7,1490.4,1,0.31563845050215206,0.014761137949543746
7492-TAFJD,7,1,2,1,38.55,280.0,1,0.18158236057068744,0.025
2773-MADBQ,36,1,2,1,53.1,1901.25,1,0.6779661016949152,0.01893491124260355
6016-LVTJQ,34,0,0,1,20.65,716.4,1,1.6464891041162228,0.047459519821328865
7860-KSUGX,72,0,2,3,64.45,4720.0,1,1.117145073700543,0.015254237288135594
8966-KZXXA,36,0,2,3,25.1,930.95,1,1.4342629482071712,0.03867017562704764
6910-HADCM,1,0,0,0,76.35,76.35,0,0.013097576948264572,0.013097576948264572
4816-LXZYW,23,0,0,0,79.15,1676.95,0,0.29058749210360074,0.013715376129282328
9606-PBKBQ,32,0,0,0,85.0,2642.05,0,0.3764705882352941,0.012111807119471622
5149-QYTTU,71,0,1,3,95.15,6770.85,1,0.7461902259590121,0.010486128034146378
2070-XYMFH,23,0,0,1,79.35,1835.3,1,0.2898550724637681,0.01253201111534899
2085-BOJKI,17,0,1,2,96.65,1588.25,1,0.17589239524055872,0.010703604596253738
0817-HSUSE,1,0,0,0,75.5,75.5,1,0.013245033112582781,0.013245033112582781
5442-PPTJY,12,0,2,1,19.7,258.35,1,0.6091370558375635,0.046448616218308494
1927-QEWMY,72,0,2,3,20.5,1502.25,1,3.5121951219512195,0.04792810783824263
1663-MHLHE,1,0,0,1,19.2,19.2,1,0.052083333333333336,0.052083333333333336
5663-QBGIS,72,0,2,2,98.35,6929.4,1,0.7320793085917642,0.010390510000865877
4450-MDZFX,60,0,0,2,74.35,4453.3,1,0.8069939475453934,0.013473154739182178
6701-DHKWQ,61,1,2,3,51.35,3244.4,1,1.1879259980525803,0.01880162741955369
7554-AKDQF,6,0,0,1,45.65,323.45,1,0.13143483023001096,0.018550007729169888
3536-IQCTX,32,0,0,0,85.3,2661.1,0,0.37514654161781946,0.012025102401262637
4911-BANWH,31,0,0,3,86.55,2697.4,0,0.3581744656268053,0.011492548379921405
8496-EJAUI,19,0,0,3,73.85,1424.5,0,0.25727826675693977,0.013338013338013339
0794-YVSGE,72,0,2,2,20.3,1401.15,1,3.54679802955665,0.05138636120329729
5423-BHIXO,32,0,0,0,54.2,1739.6,1,0.5904059040590406,0.018395033340997933
6908-VVYHM,65,0,0,0,90.65,5931.0,1,0.7170435741864313,0.01095936604282583
2959-EEXWB,45,1,0,2,50.9,2333.85,1,0.8840864440078585,0.019281444822932065
1839-UMACK,42,0,1,0,25.05,949.85,1,1.6766467065868262,0.0442175080275833
3030-YDNRM,8,0,0,0,74.85,572.45,1,0.10688042752171009,0.013975019652371384
7321-KKSDU,32,0,2,1,20.5,696.8,1,1.5609756097560976,0.045924225028702644
3402-XRIUO,22,0,0,1,63.55,1381.8,1,0.34618410700236035,0.015921262121870026
3132-TVFDZ,57,1,0,0,44.85,2572.95,0,1.2709030100334449,0.02215355914417303
8286-AFUYI,1,0,0,0,47.95,47.95,1,0.020855057351407715,0.020855057351407715
8080-DDEMJ,1,0,0,0,45.1,45.1,0,0.022172949002217293,0.022172949002217293
8356-WUAOJ,1,0,0,0,45.0,45.0,1,0.022222222222222223,0.022222222222222223
6365-MTGZX,24,0,0,0,96.0,2122.45,0,0.25,0.01130768687130439
1349-WXNGG,1,0,0,2,20.05,20.05,0,0.04987531172069825,0.04987531172069825
8058-DMYRU,54,0,0,0,90.05,4931.8,1,0.5996668517490283,0.010949349122024412
9350-ZXYJC,4,0,2,3,25.3,116.95,1,0.15810276679841898,0.03420265070542967
6990-YNRIO,65,0,2,2,108.65,6937.95,0,0.5982512655315232,0.009368761665909959
8958-JPTRR,56,0,1,0,24.3,1261.7,1,2.304526748971193,0.04438456051359277
6959-GQEGV,45,0,0,0,75.95,3273.8,1,0.5924950625411455,0.013745494532347729
3173-WSSUE,71,0,2,3,19.7,1415.85,1,3.6040609137055837,0.0501465550729244
1265-HVPZB,59,0,1,3,66.4,3958.2,1,0.8885542168674698,0.014905765246829367
4115-UMJFQ,69,1,1,2,35.75,2492.25,1,1.93006993006993,0.027685826060788444
7369-TRPFD,19,0,1,1,18.8,279.2,1,1.0106382978723405,0.0680515759312321
1098-KFQEC,55,0,2,3,19.4,1083.0,1,2.8350515463917527,0.050784856879039705
7190-XHTWJ,38,0,1,1,19.3,755.5,1,1.9689119170984455,0.05029781601588352
0621-TWIEM,10,0,0,0,45.55,402.6,0,0.21953896816684962,0.02483854942871336
3537-RYBHH,47,0,0,3,67.45,3252.0,1,0.6968124536693847,0.014452644526445265
2485-ITVKB,2,1,0,0,35.1,68.75,0,0.05698005698005698,0.02909090909090909
3669-OYSJI,1,0,0,3,46.2,46.2,0,0.021645021645021644,0.021645021645021644
1612-EOHDH,1,0,0,0,45.15,45.15,0,0.0221483942414175,0.0221483942414175
6702-OHFWR,1,1,0,0,43.3,43.3,0,0.023094688221709007,0.023094688221709007
5296-BFCYD,46,0,2,1,20.1,936.85,1,2.288557213930348,0.049100709825479
4510-PYUSH,38,0,0,3,57.15,2250.65,0,0.6649168853893264,0.016884011285628595
9359-JANWS,65,0,2,3,58.9,3857.1,1,1.1035653650254669,0.016852039096730706
7517-SAWMO,19,0,0,0,73.2,1441.1,0,0.25956284153005466,0.013184373048365833
4143-HHPMK,52,0,0,0,85.35,4338.6,0,0.6092560046865847,0.01198543308901489
3279-DYZQM,71,0,2,1,19.45,1378.45,1,3.6503856041131106,0.0515071275708223
7054-LGEQW,1,0,0,1,45.95,45.95,0,0.021762785636561477,0.021762785636561477
0523-VNGTF,52,1,0,0,50.5,2566.3,1,1.0297029702970297,0.020262634921871955
9575-IWCAZ,6,0,1,1,25.1,171.0,1,0.2390438247011952,0.03508771929824561
7105-MXJLL,26,0,1,1,60.7,1597.4,1,0.42833607907743,0.016276449229998748
7064-FRRSW,48,0,1,0,99.0,4744.35,1,0.48484848484848486,0.010117297416927502
7940-UQQUG,64,0,1,2,104.4,6721.6,1,0.6130268199233716,0.00952154248988336
0923-PNFUB,3,0,0,0,83.75,247.25,0,0.03582089552238806,0.012133468149646108
3961-SXAXY,1,0,0,2,44.05,44.05,1,0.022701475595913737,0.022701475595913737
7010-BRBUU,72,0,2,3,24.1,1734.65,1,2.987551867219917,0.04150693223416827
3566-HJGPK,1,0,0,1,45.55,45.55,1,0.021953896816684963,0.021953896816684963
3062-ICYZQ,51,0,0,0,93.8,4539.35,1,0.5437100213219617,0.011235088724156541
9938-PRCVK,41,0,2,2,19.7,804.25,1,2.0812182741116754,0.05097917314267952
0973-KYVNF,72,0,2,3,70.65,5011.15,1,1.019108280254777,0.014367959450425552
5129-HHMZC,43,0,2,3,86.45,3574.5,1,0.4973973395026026,0.012029654497132466
9637-CDTKZ,72,0,2,3,114.1,8086.4,1,0.63102541630149,0.00890383854372774
3946-JEWRQ,47,0,1,3,95.2,4563.0,1,0.4936974789915966,0.010300241069471838
7873-CVMAW,72,0,2,3,88.55,6362.35,1,0.8130999435347261,0.011316573278741344
0463-WZZKO,3,0,0,3,20.75,67.1,1,0.14457831325301204,0.044709388971684055
3494-JCHRQ,1,0,0,0,70.05,70.05,0,0.014275517487508924,0.014275517487508924
6474-FVJLC,2,0,0,0,86.0,165.45,0,0.023255813953488372,0.012088244182532489
4524-QCSSM,26,1,0,2,44.65,1156.55,1,0.5823068309070549,0.02248065366823743
5832-EXGTT,29,0,0,1,60.2,1834.15,1,0.48172757475083056,0.01581113867459041
8840-DQLGN,35,0,0,2,100.5,3653.35,0,0.3482587064676617,0.009580248265290761
2039-JONDJ,27,0,1,2,55.45,1477.65,1,0.48692515779981965,0.018272256623693025
7217-JYHOQ,24,0,0,3,70.3,1706.45,1,0.34139402560455195,0.014064285504995751
6695-FRVEC,67,0,2,2,60.4,3953.7,1,1.109271523178808,0.016946151705996917
4547-LYTDD,16,0,0,0,72.65,1194.3,0,0.22023399862353749,0.01339696893577828
9894-QMIMJ,23,0,1,2,55.8,1327.85,1,0.4121863799283154,0.01732123357306925
8069-YQQAJ,14,1,0,1,31.1,419.7,1,0.45016077170418006,0.03335715987610198
6770-XUAGN,1,0,0,0,21.0,21.0,0,0.047619047619047616,0.047619047619047616
4193-ORFCL,1,0,0,1,45.1,45.1,0,0.022172949002217293,0.022172949002217293
1636-NTNCO,4,1,0,3,50.95,207.35,1,0.07850834151128556,0.019291053773812395
3466-WAESX,16,0,0,0,69.1,1083.7,1,0.23154848046309698,0.014764233643997416
9281-PKKZE,46,1,0,0,43.95,2007.85,1,1.0466439135381114,0.02291007794406953
3638-VBZTA,68,0,2,2,86.5,5882.75,1,0.7861271676300579,0.011559219752666695
7459-IMVYU,38,0,0,0,69.95,2657.55,1,0.5432451751250893,0.014298884310737333
7776-QWNFX,30,0,0,2,50.4,1527.5,0,0.5952380952380952,0.019639934533551555
6689-TCZHQ,5,0,0,0,78.95,378.4,0,0.06333122229259025,0.013213530655391121
8563-OYMQY,17,0,0,3,90.95,1612.2,1,0.18691588785046728,0.010544597444485795
0754-EEBDC,4,0,2,1,19.9,76.65,1,0.20100502512562815,0.05218525766470972
5777-ZPQNC,12,0,1,0,20.15,260.7,1,0.5955334987593053,0.04602991944764097
1951-IEYXM,72,0,2,3,90.6,6441.85,1,0.794701986754967,0.01117691346429985
3318-NMQXL,3,0,0,0,92.0,266.8,1,0.03260869565217391,0.011244377811094452
3143-ILDAL,56,0,0,0,94.45,5124.6,0,0.5929062996294335,0.010927682160558873
1022-RKXDR,41,0,1,1,24.85,962.25,1,1.6498993963782695,0.04260846973239803
2361-FJWNO,40,1,1,3,36.0,1382.9,1,1.1111111111111112,0.028924723407332417
2272-UOINI,7,0,0,0,78.5,571.05,1,0.08917197452229299,0.012258121005165924
8232-UTFOZ,69,0,2,3,19.95,1399.35,1,3.4586466165413534,0.04930860756779934
3750-YHRYO,7,0,1,1,20.65,150.0,1,0.33898305084745767,0.04666666666666667
6637-KYRCV,5,1,0,0,30.5,167.2,1,0.16393442622950818,0.029904306220095697
5668-MEISB,72,0,2,3,106.1,7657.4,1,0.6786050895381716,0.009402669313343956
0129-QMPDR,44,0,1,2,20.5,865.05,1,2.1463414634146343,0.050864111901046186
7188-CBBBA,65,0,1,0,95.5,6153.85,1,0.680628272251309,0.010562493398441626
5356-CSVSQ,3,0,0,0,64.6,174.2,1,0.04643962848297214,0.017221584385763492
3221-CJMSG,24,0,0,3,51.1,1269.6,1,0.46966731898238745,0.01890359168241966
4720-VSTSI,44,0,0,2,84.8,3862.55,0,0.5188679245283019,0.011391438298533351
3219-JQRSL,72,0,2,3,89.1,6352.4,1,0.8080808080808082,0.011334298847679617
2801-NISEI,24,0,0,0,54.95,1348.5,1,0.4367606915377616,0.017797552836484983
3946-MHCZW,1,0,0,1,50.9,50.9,0,0.019646365422396856,0.019646365422396856
4623-ZKHLY,22,0,0,2,20.45,471.55,1,1.075794621026895,0.046654649559961826
6732-VAILE,70,0,2,3,85.95,5931.75,1,0.8144269924374636,0.01180090192607578
8201-AAXCB,25,0,0,0,60.35,1404.65,1,0.4142502071251036,0.01779802797849998
7696-CFTAT,37,0,2,2,19.8,726.1,1,1.8686868686868687,0.05095716843409998
1845-CSBRZ,22,0,0,2,85.35,1961.6,1,0.2577621558289397,0.011215334420880914
2123-VSCOT,59,0,2,2,72.1,4194.85,1,0.8183079056865465,0.014064865251439263
6651-AZVTJ,49,0,0,0,99.8,4872.45,0,0.4909819639278557,0.010056542396535624
4566-GOLUK,47,0,0,2,107.35,5118.95,0,0.43782021425244527,0.009181570439250237
2484-DGXPZ,31,0,0,1,19.55,658.95,0,1.5856777493606138,0.04704454055694665
2018-QKYGT,1,0,0,0,81.05,81.05,1,0.012338062924120914,0.012338062924120914
2792-VPPET,3,0,0,0,20.5,76.95,1,0.14634146341463414,0.03898635477582846
7409-JURKQ,53,0,1,2,111.8,5809.75,1,0.4740608228980322,0.009122595636645294
3247-MHJKM,1,0,0,1,20.2,20.2,1,0.04950495049504951,0.04950495049504951
1964-SVLEA,20,0,1,1,19.7,415.9,1,1.015228426395939,0.048088482808367396
4587-NUKOX,3,0,0,0,79.1,246.5,0,0.03792667509481669,0.012170385395537525
7297-DVYGA,51,0,1,2,19.85,996.95,1,2.569269521410579,0.051156025878930735
2239-CGBUZ,51,0,1,2,60.5,3145.15,1,0.8429752066115702,0.01621544282466655
0854-UYHZD,13,0,2,1,19.55,265.3,1,0.6649616368286445,0.049001130795326045
7243-LCGGZ,1,0,0,1,20.9,20.9,1,0.04784688995215311,0.04784688995215311
8267-KFGYD,1,0,0,1,21.05,21.05,1,0.047505938242280284,0.047505938242280284
4890-VMUAV,63,0,1,0,71.5,4576.3,1,0.8811188811188811,0.013766579988200073
9261-WDCAF,3,0,0,1,54.65,189.1,1,0.05489478499542544,0.015864621893178214
3764-MNMOI,46,0,2,3,19.2,908.15,1,2.3958333333333335,0.05065242526014425
7442-YGZFK,1,0,0,3,49.8,49.8,1,0.020080321285140562,0.020080321285140562
0420-BWTPW,8,1,0,1,25.5,215.2,0,0.3137254901960784,0.03717472118959108
8229-BUJHX,71,0,2,2,20.5,1500.95,1,3.4634146341463414,0.04730337452946467
7449-HVPIV,55,0,0,3,90.4,5099.15,1,0.6084070796460177,0.010786111410725318
5504-WSIUR,70,0,1,2,90.25,6385.95,1,0.775623268698061,0.010961564058597389
8183-ONMXC,2,0,0,0,80.75,159.45,0,0.02476780185758514,0.012543116964565695
8466-PZBLH,67,0,2,2,104.6,6885.75,1,0.6405353728489485,0.009730239988381803
9614-RMGHA,65,0,0,2,91.85,5940.85,0,0.7076755579749592,0.010941195283503203
8735-IJJEG,14,0,0,3,50.2,668.85,1,0.2788844621513944,0.020931449502878074
0564-MUUQK,20,0,0,2,95.5,1916.2,1,0.2094240837696335,0.010437323870159691
5054-IEXZT,1,0,0,0,75.35,75.35,0,0.013271400132714002,0.013271400132714002
5834-ASPWA,1,0,0,0,75.45,75.45,0,0.013253810470510271,0.013253810470510271
0701-RFGFI,49,0,0,2,95.4,4613.95,1,0.5136268343815513,0.01061996770662881
0019-EFAEP,72,0,2,2,101.3,7261.25,1,0.7107601184600197,0.009915648132208642
5619-PTMIK,46,0,0,0,53.1,2459.8,1,0.8662900188323917,0.0187007073745833
3737-XBQDD,24,0,0,2,84.85,2048.8,1,0.2828520919269299,0.011714174150722373
5882-CMAZQ,5,1,0,0,34.25,163.55,1,0.145985401459854,0.030571690614490978
5846-QFDFI,33,0,0,3,88.6,2888.7,1,0.3724604966139955,0.011423823865406585
4445-KWOKW,42,0,1,2,60.15,2421.6,1,0.6982543640897756,0.01734390485629336
3511-APPBJ,23,0,1,3,99.95,2292.75,1,0.23011505752876438,0.010031621415330934
7967-HYCDE,8,0,0,2,70.7,553.4,1,0.11315417256011315,0.014456089627755693
2430-RRYUW,66,0,1,1,54.8,3465.7,1,1.2043795620437956,0.019043771820988546
3948-XHGNA,24,0,0,2,49.55,1210.4,0,0.484359233097881,0.01982815598149372
3723-BFBGR,24,0,0,3,54.8,1291.3,1,0.43795620437956206,0.018585921164717727
0565-IYCGT,69,0,1,3,78.6,5356.45,0,0.8778625954198473,0.012881666028806393
5447-WZAFP,53,0,1,1,100.3,5200.8,1,0.5284147557328016,0.010190739886171358
5110-CHOPY,60,1,2,0,53.6,3237.05,1,1.1194029850746268,0.018535394881141778
5445-UTODQ,7,0,0,0,81.1,576.65,0,0.08631319358816276,0.012139079164137692
4425-OWHWB,20,0,1,3,19.35,433.75,1,1.0335917312661498,0.04610951008645533
7892-QVYKW,23,0,0,0,85.6,1868.4,1,0.26869158878504673,0.012309997859130806
9675-ICXCT,72,0,2,0,80.8,5728.55,1,0.8910891089108911,0.01256862556842482
1024-VRZHF,11,0,0,0,74.95,825.7,0,0.1467645096731154,0.01332202979290299
4703-MQYKT,21,0,2,1,19.6,390.4,1,1.0714285714285714,0.05379098360655738
9497-QCMMS,1,0,0,0,93.55,93.55,0,0.010689470871191877,0.010689470871191877
5692-ICXLW,31,0,0,0,90.7,2845.15,1,0.34178610804851156,0.010895734847020368
0602-DDUML,57,0,2,1,69.75,3894.4,1,0.8172043010752689,0.014636400986031224
2208-MPXIO,45,0,2,2,20.0,886.4,1,2.25,0.05076714801444043
1960-UYCNN,10,0,0,0,95.25,1021.55,1,0.10498687664041995,0.009789046057461701
0348-SDKOL,58,0,0,3,102.1,5885.4,0,0.5680705190989227,0.009854895164304892
3190-FZATL,14,0,0,1,19.95,268.4,1,0.7017543859649124,0.05216095380029807
7336-RLLRH,27,0,1,1,80.85,2204.35,1,0.33395176252319114,0.0122485086306621
4373-MAVJG,14,0,0,2,90.9,1259.0,0,0.154015401540154,0.011119936457505957
8901-HJXTF,12,1,0,1,29.2,309.1,0,0.4109589041095891,0.038822387576835975
7710-JSYOA,69,0,2,2,93.3,6398.05,1,0.7395498392282959,0.010784535913286078
5419-KLXBN,25,0,0,2,89.15,2257.75,0,0.28042624789680315,0.011072970878086591
3424-NMNBO,58,0,1,0,108.85,6287.25,0,0.532843362425356,0.009225018887430912
9885-MFVSU,35,1,2,3,46.35,1662.05,1,0.7551240560949298,0.02105833157847237
4514-GFCFI,16,0,0,0,84.75,1350.15,0,0.1887905604719764,0.01185053512572677
0607-MVMGC,45,0,1,3,78.75,3600.65,1,0.5714285714285714,0.01249774346298585
3365-SAIGS,17,0,0,0,83.55,1329.15,1,0.20347097546379414,0.012790129029831095
9828-AOQLM,1,0,0,0,45.7,45.7,0,0.02188183807439825,0.02188183807439825
8022-BECSI,22,0,1,1,19.6,422.5,1,1.1224489795918366,0.05207100591715976
8000-REIQB,1,0,0,0,69.95,69.95,0,0.014295925661186561,0.014295925661186561
9993-LHIEB,67,0,2,1,67.85,4627.65,1,0.9874723655121592,0.014478190874417903
0266-CLZKZ,67,0,2,2,105.65,6717.9,1,0.6341694273544722,0.009973354768603284
7615-ESMYF,2,1,0,0,44.6,97.1,0,0.04484304932735426,0.02059732234809475
3858-VOBET,23,0,0,0,74.95,1710.45,0,0.3068712474983322,0.013446753778245491
7020-OZKXZ,9,0,0,3,75.5,637.4,1,0.11920529801324503,0.014119861939127707
3977-QCRSL,5,0,0,1,20.15,117.95,1,0.24813895781637718,0.0423908435777872
0017-DINOC,54,1,2,3,45.2,2460.55,1,1.1946902654867255,0.02194631281624027
1447-PJGGA,57,0,2,0,95.25,5464.65,0,0.5984251968503937,0.010430677170541573
8565-CLBZW,24,0,0,1,89.85,2165.05,0,0.26711185308848084,0.011085194337313226
9139-WQQDY,49,0,1,1,100.45,4941.8,0,0.4878048780487805,0.009915415435671213
0224-HJAPT,5,0,0,0,47.15,223.15,0,0.10604453870625663,0.02240645305848084
8086-OVPWV,2,0,0,0,80.2,181.1,0,0.024937655860349125,0.011043622308117063
9430-FRQOC,4,0,0,1,87.1,341.45,0,0.045924225028702644,0.011714745936447503
7639-OPLNG,70,0,2,2,79.25,5731.85,1,0.8832807570977917,0.012212461945096259
3074-GQWYX,5,0,0,2,75.9,357.75,0,0.06587615283267456,0.013976240391334731
1492-QGCLU,53,0,0,0,85.7,4616.1,1,0.6184364060676779,0.011481553692510993
6845-RGTYS,47,0,0,0,98.75,4533.7,0,0.4759493670886076,0.010366808566954143
7328-OWMOM,31,0,1,3,20.1,589.25,1,1.5422885572139302,0.05260924904539669
4418-LZMSV,13,0,0,2,61.8,750.1,1,0.21035598705501618,0.01733102253032929
5155-AZQPB,28,0,0,1,49.9,1410.25,1,0.561122244488978,0.019854635702889558
8861-HGGKB,10,0,0,0,86.45,830.85,0,0.11567379988432619,0.01203586688331227
1087-GRUYI,38,0,2,2,20.4,743.5,1,1.8627450980392157,0.05110961667787491
7065-YUNRY,1,0,0,1,45.3,45.3,0,0.02207505518763797,0.02207505518763797
7694-VLBWQ,67,0,1,0,104.1,7040.85,0,0.643611911623439,0.009515896518176073
2546-KZAAT,52,0,1,1,75.4,3865.45,1,0.689655172413793,0.013452508763533353
0181-RITDD,62,0,2,1,108.15,6825.65,1,0.5732778548312528,0.009083384000058602
5989-PGKJB,16,0,0,0,86.25,1340.1,1,0.1855072463768116,0.01193940750690247
4795-KTRTH,5,0,0,0,81.0,371.65,0,0.06172839506172839,0.013453518094981838
8272-ONJLV,12,0,1,0,95.7,1184.0,1,0.12539184952978055,0.010135135135135136
1488-PBLJN,72,0,2,2,116.85,8477.7,1,0.6161745827984596,0.00849286952829187
0308-GIQJT,71,0,1,2,105.75,7382.85,1,0.6713947990543735,0.009616882369274738
3778-FOAQW,24,0,1,1,20.15,456.85,1,1.1910669975186106,0.052533654372332275
4452-ROHMO,15,0,2,1,19.6,331.6,1,0.7653061224489796,0.045235223160434254
6481-OGDOO,67,0,1,3,90.6,6056.15,0,0.739514348785872,0.01106313416939805
3090-LETTY,2,0,0,2,60.95,134.6,1,0.03281378178835111,0.01485884101040119
5349-AZPEW,5,1,0,1,25.05,125.5,1,0.1996007984031936,0.0398406374501992
3753-TSEMP,15,0,0,0,88.15,1390.6,0,0.17016449234259784,0.010786710772328493
8305-VHZBZ,1,0,0,1,20.2,20.2,0,0.04950495049504951,0.04950495049504951
9720-JJJOR,41,0,1,2,60.3,2511.3,1,0.6799336650082919,0.016326205550909887
8100-HZZLJ,43,0,0,0,63.95,2737.05,1,0.6724003127443314,0.015710345079556456
8775-ERLNB,1,0,0,0,74.3,74.3,1,0.013458950201884253,0.013458950201884253
8309-IEYJD,1,0,0,1,70.6,70.6,1,0.0141643059490085,0.0141643059490085
9172-JITSM,26,0,0,0,90.8,2361.8,0,0.28634361233480177,0.011008552798712845
6298-QDFNH,22,0,0,0,79.35,1730.35,0,0.2772526780088217,0.012714190770653336
7398-HPYZQ,71,0,2,2,90.55,6404.0,1,0.7840971838763114,0.01108682073703935
3546-GHEAE,7,0,2,1,19.45,165.35,1,0.35989717223650386,0.042334442092531
7361-YPXFS,28,0,0,2,64.45,1867.6,1,0.43444530643910007,0.014992503748125937
6557-BZXLQ,16,0,0,0,69.65,1043.3,1,0.22972002871500358,0.015335953225342664
2550-QHZGP,7,0,1,1,19.5,128.6,1,0.358974358974359,0.05443234836702955
7519-JTWQH,69,0,2,2,110.5,7455.45,1,0.6244343891402715,0.00925497454881999
2538-OIMXF,1,1,0,1,24.7,24.7,1,0.04048582995951417,0.04048582995951417
8543-MSDMF,3,0,0,0,77.4,206.15,1,0.03875968992248062,0.014552510308028134
9961-JBNMK,21,0,0,2,96.8,2030.3,0,0.21694214876033058,0.010343299019849284
1170-SASML,69,0,0,2,85.4,5869.4,1,0.8079625292740046,0.011755886461989301
4872-JCVCA,71,1,2,2,47.6,3377.8,1,1.4915966386554622,0.02101959855527266
5346-BZCHP,69,0,2,1,19.4,1346.2,1,3.5567010309278353,0.05125538552963898
2038-LLMLM,48,0,0,0,103.85,4946.05,1,0.4622051035146847,0.009704713862577208
6173-ITPWD,47,0,0,2,83.35,4065.0,0,0.563887222555489,0.011562115621156211
9734-UYXQI,2,0,0,0,49.4,106.55,0,0.04048582995951417,0.018770530267480056
1216-BGTSP,45,0,0,3,108.45,4964.7,1,0.41493775933609955,0.009063991781980784
4138-NAXED,51,0,0,2,81.0,4085.75,1,0.6296296296296297,0.0124824083705562
2189-UXTKY,22,0,0,0,79.2,1742.75,0,0.2777777777777778,0.012623726868455028
0744-BIKKF,72,0,2,2,86.65,6224.8,1,0.8309290248124639,0.011566636679090091
7483-IQWIB,37,0,0,0,92.95,3415.25,1,0.3980634749865519,0.010833760339653027
5248-KWLAR,71,0,2,0,90.35,6325.25,1,0.7858328721638075,0.011224852772617684
4958-GZWIY,7,0,0,0,48.7,340.25,0,0.1437371663244353,0.020573108008817047
7996-MHXLW,66,0,2,3,25.15,1683.6,1,2.624254473161034,0.03920171062009979
7833-PKIHD,51,0,1,2,76.4,3966.3,1,0.6675392670157068,0.012858331442402239
7061-OVMIM,30,0,1,2,19.55,608.5,1,1.5345268542199488,0.049301561216105176
5153-RTHKF,34,0,0,0,85.35,2896.6,1,0.39835969537199767,0.01173789960643513
1852-QSWCD,64,0,2,1,24.8,1514.85,1,2.5806451612903225,0.042248407433079185
4832-VRBMR,65,0,1,2,103.15,6792.45,1,0.6301502666020359,0.009569448431714625
9079-LWTFD,47,0,0,1,100.75,4669.2,1,0.4665012406947891,0.010065964190867815
6356-ELRKD,1,0,0,0,95.6,95.6,0,0.010460251046025106,0.010460251046025106
8624-GIOUT,49,0,0,3,59.75,2934.3,0,0.8200836820083682,0.016699042361040112
3392-EHMNK,67,0,2,3,94.1,6302.8,1,0.7120085015940489,0.01063019610331916
5986-WWXDV,39,0,1,2,19.35,779.2,1,2.0155038759689923,0.050051334702258726
3061-BCKYI,14,0,0,1,19.9,283.75,1,0.7035175879396985,0.04933920704845815
6179-GJPSO,43,0,0,3,108.15,4600.7,0,0.3975959315765141,0.009346403808116157
7901-TBKJX,56,0,0,0,101.05,5594.0,1,0.5541810984661059,0.010010725777618877
7228-PAQPD,14,0,1,3,59.1,772.85,1,0.23688663282571912,0.018114770007116518
3177-LASXD,1,0,0,0,71.35,71.35,0,0.014015416958654521,0.014015416958654521
